year,importer_country,supplier_country,product_code,product_description,trade_flow,trade_value_usd,quantity_kg,avg_price_per_kg,product_group
2020,China,Canada,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1897.0,355.0,5.343661971830986,Frozen Atlantic salmon
2020,China,Chile,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,73692363.0,15412578.0,4.781313223524319,Frozen Atlantic salmon
2020,China,Iceland,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,117915.0,18141.0,6.499917314370762,Frozen Atlantic salmon
2020,China,Norway,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,252692.0,28924.0,8.736412667680819,Frozen Atlantic salmon
2020,China,United Kingdom,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,9.0,10.0,0.9,Frozen Atlantic salmon
2020,China,Argentina,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2151747.0,918581.0,2.342468437731675,Frozen hake
2020,China,Australia,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,112568.0,43170.0,2.607551540421589,Frozen hake
2020,China,Canada,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,17662182.0,13929511.0,1.267968559700337,Frozen hake
2020,China,Mexico,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,323617.0,189000.0,1.7122592592592594,Frozen hake
2020,China,New Zealand,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1400156.0,514532.0,2.7212223923876455,Frozen hake
2020,China,Norway,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,136418.0,32284.0,4.2255606492380124,Frozen hake
2020,China,Rep. of Korea,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,3701278.0,2415387.0,1.5323747291841845,Frozen hake
2020,China,USA,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,328510.0,252700.0,1.3,Frozen hake
2020,China,Uruguay,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1527888.0,642925.0,2.3764638177081308,Frozen hake
2020,China,Faroe Isds,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,6230518.0,3634326.0,1.7143530877527222,Frozen mackerel
2020,China,France,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,122810.0,102036.0,1.2035948096750166,Frozen mackerel
2020,China,Greenland,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2944194.0,1647683.0,1.786869197533749,Frozen mackerel
2020,China,Iceland,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,14272804.0,8386192.0,1.7019410001583555,Frozen mackerel
2020,China,Indonesia,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,194307.0,191511.0,1.01459968356909,Frozen mackerel
2020,China,Ireland,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5060745.0,2752580.0,1.8385460186443263,Frozen mackerel
2020,China,Japan,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,8136074.0,7426766.0,1.095506981100522,Frozen mackerel
2020,China,Malaysia,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,54571.0,20151.0,2.708103816187782,Frozen mackerel
2020,China,Mexico,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,132165.0,240300.0,0.55,Frozen mackerel
2020,China,New Zealand,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,117.0,98.0,1.1938775510204083,Frozen mackerel
2020,China,Norway,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,65463000.0,35920440.0,1.8224442685000517,Frozen mackerel
2020,China,Rep. of Korea,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,7789448.0,10659621.0,0.7307434288705011,Frozen mackerel
2020,China,Russian Federation,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,11712124.0,21294373.0,0.5500102773629446,Frozen mackerel
2020,China,Spain,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,38866.0,25000.0,1.55464,Frozen mackerel
2020,China,Thailand,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,44496.0,29133.0,1.5273401297497684,Frozen mackerel
2020,China,United Kingdom,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,10649186.0,5937766.0,1.793466768478246,Frozen mackerel
2020,China,Argentina,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,182897312.0,26259457.0,6.965007387624199,Frozen shrimp/prawns
2020,China,Australia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,5988892.0,500788.0,11.958936715736,Frozen shrimp/prawns
2020,China,Bangladesh,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,789317.0,100608.0,7.845469545165394,Frozen shrimp/prawns
2020,China,Brunei Darussalam,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,323901.0,28558.0,11.341865676868128,Frozen shrimp/prawns
2020,China,Canada,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,3597909.0,209778.0,17.15103109000944,Frozen shrimp/prawns
2020,China,China,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,170828.0,35563.0,4.803531760537638,Frozen shrimp/prawns
2020,China,Ecuador,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,1689580070.0,318626586.0,5.302696461117026,Frozen shrimp/prawns
2020,China,Ghana,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,94683.0,6800.0,13.923970588235294,Frozen shrimp/prawns
2020,China,Guyana,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,149955.0,40860.0,3.669970631424376,Frozen shrimp/prawns
2020,China,India,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,607164466.0,105402914.0,5.760414422698029,Frozen shrimp/prawns
2020,China,Indonesia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,61194460.0,11514351.0,5.314625201194579,Frozen shrimp/prawns
2020,China,Iran,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,5719454.0,1253350.0,4.563333466310288,Frozen shrimp/prawns
2020,China,Japan,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,50598.0,15836.0,3.19512503157363,Frozen shrimp/prawns
2020,China,Madagascar,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,3439359.0,191626.0,17.948289898030538,Frozen shrimp/prawns
2020,China,Malaysia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,69126640.0,11830006.0,5.843330933221843,Frozen shrimp/prawns
2020,China,Mexico,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,24850644.0,3675926.0,6.760376569060422,Frozen shrimp/prawns
2020,China,Mozambique,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,3932892.0,273312.0,14.389752370916755,Frozen shrimp/prawns
2020,China,Myanmar,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,4749610.0,1464014.0,3.244238101548209,Frozen shrimp/prawns
2020,China,New Zealand,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,3644275.0,99984.0,36.448581773083696,Frozen shrimp/prawns
2020,China,Pakistan,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,16563672.0,3450576.0,4.800262912626762,Frozen shrimp/prawns
2020,China,Peru,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,19941545.0,3619597.0,5.509327419599475,Frozen shrimp/prawns
2020,China,Russian Federation,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,138900.0,20000.0,6.945,Frozen shrimp/prawns
2020,China,Saudi Arabia,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,37271288.0,6551306.0,5.689138623657634,Frozen shrimp/prawns
2020,China,Spain,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,418853.0,72000.0,5.817402777777778,Frozen shrimp/prawns
2020,China,Sri Lanka,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,112248.0,8807.0,12.745316225729534,Frozen shrimp/prawns
2020,China,Thailand,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,165506348.0,17928398.0,9.23151906824023,Frozen shrimp/prawns
2020,China,Venezuela,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,14909466.0,3817371.0,3.905689543929579,Frozen shrimp/prawns
2020,China,Viet Nam,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,181820216.0,26796403.0,6.7852471094721185,Frozen shrimp/prawns
2020,China,Brunei Darussalam,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,24360.0,13560.0,1.7964601769911503,Frozen yellowfin tuna
2020,China,China,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,237586.0,72235.0,3.289070395237766,Frozen yellowfin tuna
2020,China,FS Micronesia,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,870735.0,492534.0,1.7678678020197591,Frozen yellowfin tuna
2020,China,France,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,556785.0,231300.0,2.4071984435797664,Frozen yellowfin tuna
2020,China,India,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,235825.0,109195.0,2.1596684829891477,Frozen yellowfin tuna
2020,China,Indonesia,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,125377.0,81525.0,1.5378963508126342,Frozen yellowfin tuna
2020,China,Malaysia,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,68204.0,50000.0,1.36408,Frozen yellowfin tuna
2020,China,Marshall Isds,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1278081.0,727687.0,1.7563609079178273,Frozen yellowfin tuna
2020,China,Mauritius,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,170727.0,64536.0,2.64545370026032,Frozen yellowfin tuna
2020,China,Rep. of Korea,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,4779450.0,2504318.0,1.9084836670103398,Frozen yellowfin tuna
2020,China,Singapore,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1377349.0,360862.0,3.8168302564415204,Frozen yellowfin tuna
2020,China,Spain,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,972709.0,718370.0,1.3540501412920918,Frozen yellowfin tuna
2020,China,Sri Lanka,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,758711.0,233384.0,3.2509126589654818,Frozen yellowfin tuna
2020,China,USA,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,472714.0,341000.0,1.386258064516129,Frozen yellowfin tuna
2020,China,Viet Nam,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,52201.0,7000.0,7.457285714285714,Frozen yellowfin tuna
2020,Côte d'Ivoire,France,030313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,3165.52,233.0,13.585922746781115,Frozen Atlantic salmon
2020,Côte d'Ivoire,Canada,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,24066.82,25200.0,0.9550325396825396,Frozen hake
2020,Côte d'Ivoire,Chile,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,36844.92,51800.0,0.7112918918918919,Frozen hake
2020,Côte d'Ivoire,Guinea-Bissau,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,288414.29,327180.0,0.8815156488782933,Frozen hake
2020,Côte d'Ivoire,Mauritania,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5054564.97,4409860.0,1.1461962443252167,Frozen hake
2020,Côte d'Ivoire,Russian Federation,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5735.85,5310.0,1.0801977401129945,Frozen hake
2020,Côte d'Ivoire,Senegal,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5815574.9,5036670.0,1.154646800366115,Frozen hake
2020,Côte d'Ivoire,Spain,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,374296.93,316910.0,1.1810827364235903,Frozen hake
2020,Côte d'Ivoire,USA,030366,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,375340.89,386120.0,0.9720835232570186,Frozen hake
2020,Côte d'Ivoire,Angola,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,5924729.49,4311510.0,1.3741657771871107,Frozen mackerel
2020,Côte d'Ivoire,Argentina,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,121603.25,110000.0,1.1054840909090908,Frozen mackerel
2020,Côte d'Ivoire,Brazil,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,361845.49,300469.0,1.2042689595266067,Frozen mackerel
2020,Côte d'Ivoire,Chile,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,455303.13,397500.0,1.1454166792452831,Frozen mackerel
2020,Côte d'Ivoire,China,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2331448.3,2193790.0,1.062749078079488,Frozen mackerel
2020,Côte d'Ivoire,Ecuador,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1030107.92,941750.0,1.0938231165383594,Frozen mackerel
2020,Côte d'Ivoire,Gambia,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1992.54,2100.0,0.9488285714285715,Frozen mackerel
2020,Côte d'Ivoire,Germany,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,567464.05,400580.0,1.4166060462329624,Frozen mackerel
2020,Côte d'Ivoire,Guinea,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,749.86,540.0,1.3886296296296297,Frozen mackerel
2020,Côte d'Ivoire,Guinea-Bissau,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2015616.54,1520200.0,1.3258890540718327,Frozen mackerel
2020,Côte d'Ivoire,Japan,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2525848.43,2024810.0,1.24744960267877,Frozen mackerel
2020,Côte d'Ivoire,Mauritania,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,49210486.74,38013700.0,1.2945460910145554,Frozen mackerel
2020,Côte d'Ivoire,Mexico,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,816890.81,749589.0,1.0897849488186193,Frozen mackerel
2020,Côte d'Ivoire,Morocco,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,27437122.89,23001800.0,1.1928250349972611,Frozen mackerel
2020,Côte d'Ivoire,Netherlands,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1177113.03,1470100.0,0.8007026936943066,Frozen mackerel
2020,Côte d'Ivoire,New Zealand,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1589910.27,1482660.0,1.0723363886528268,Frozen mackerel
2020,Côte d'Ivoire,Oman,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,13033212.67,10518200.0,1.2391105578901334,Frozen mackerel
2020,Côte d'Ivoire,Peru,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,2967051.95,2787500.0,1.0644132556053811,Frozen mackerel
2020,Côte d'Ivoire,Russian Federation,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,19850215.72,16087100.0,1.2339213232963058,Frozen mackerel
2020,Côte d'Ivoire,Senegal,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,23792849.89,24174600.0,0.9842086276505092,Frozen mackerel
2020,Côte d'Ivoire,Somalia,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,17152.43,12820.0,1.3379430577223088,Frozen mackerel
2020,Côte d'Ivoire,South Africa,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,882403.67,692398.0,1.2744168382924272,Frozen mackerel
2020,Côte d'Ivoire,Spain,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",Import,1204325.07,1062420.0,1.1335677698085505,Frozen mackerel
2020,Côte d'Ivoire,Cameroon,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,2239.9,708.0,3.1637005649717516,Frozen shrimp/prawns
2020,Côte d'Ivoire,France,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,13552.88,1094.0,12.388372943327239,Frozen shrimp/prawns
2020,Côte d'Ivoire,Free Zones,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,10365.03,1711.0,6.057878433664524,Frozen shrimp/prawns
2020,Côte d'Ivoire,Hungary,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,3353.5,360.0,9.315277777777778,Frozen shrimp/prawns
2020,Côte d'Ivoire,India,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,30720.15,2137.0,14.37536265793168,Frozen shrimp/prawns
2020,Côte d'Ivoire,Peru,030617,"Crustaceans; frozen, shrimps and prawns, excluding cold-water varieties, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",Import,156.79,5.0,31.357999999999997,Frozen shrimp/prawns
